4.124981420226495388e+00
3.034271698653308036e+00
3.452782403677100653e+00
4.255102284650457811e+00
5.339179632066112013e+00
6.602567952240759652e+00
7.947676596856425135e+00
9.341738479301495701e+00
1.074444613520191893e+01
1.216401107541940441e+01
1.348858699503904290e+01
1.482382208741185892e+01
1.616234178412936018e+01
1.752124813569774986e+01
1.874580548431675098e+01
1.995442934359063258e+01
2.114232703362222665e+01
2.231155932781048179e+01
2.343727061443168935e+01
2.443789058703173112e+01
3.245106187869378545e+01
3.718480049837947377e+01
4.003873478541608222e+01
4.237364631620819466e+01
4.409486584534057130e+01
4.559137422146895346e+01
4.677667423162218086e+01
4.782502361110589106e+01
5.252864019815945085e+01
5.453264363259184933e+01
5.592721873446576808e+01
5.696467207069068195e+01
5.779095535114987570e+01
5.856844330745008875e+01
5.920416426613306271e+01
5.983862191545269127e+01
6.032325896996377423e+01
6.363257680406664463e+01
6.530318500183022934e+01
6.643084652228110087e+01
6.727844814824666742e+01
6.771053942892636712e+01
6.833331146663509514e+01
6.868103736889426614e+01
6.894135805457740673e+01
6.920665302087869009e+01
