0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.487140309074518138e-04
6.395503651905904557e-04
1.468597134882096466e-03
2.739802181742405796e-03
4.318938885916703309e-03
6.221798614446731948e-03
8.310206905717241327e-03
1.099473930281354497e-02
1.378191558568117939e-02
1.638354330580833393e-02
4.701879536678969795e-02
8.203615178185474921e-02
1.090788678408395884e-01
1.355688860533634243e-01
1.504917279078105408e-01
1.802189763638916697e-01
1.904438865234202582e-01
2.076564765989200867e-01
3.183539595615383355e-01
3.835328270263324568e-01
4.369866044626324331e-01
4.627265327406734907e-01
4.887033315243406451e-01
5.109296806355938525e-01
5.259709577428540728e-01
5.495395730526554390e-01
5.532900227250693304e-01
6.330759047034757447e-01
6.687643942178148615e-01
6.993996462787962498e-01
7.007813908949487303e-01
7.172044126183613200e-01
7.247842687983980792e-01
7.242710493695414531e-01
7.342985674410482666e-01
7.419968588738978799e-01
